Time	EMG	Muscle Force
8.698	-0.114353	0.276978
8.699	0.0818414	0.276978
8.7	0.141838	0.276978
8.701	0.0620065	0.276978
8.702	-0.0759518	0.276978
8.703	-0.131797	0.276978
8.704	-0.0447623	0.276978
8.705	0.0527409	0.276978
8.706	0.166966	0.276978
8.707	-0.0067813	0.276978
8.708	-0.124193	0.276978
8.709	-0.0710193	0.276978
8.71	0.0173348	0.276978
8.711	0.135382	0.276978
8.712	0.11655	0.276978
8.713	-0.140697	0.276978
8.714	-0.15331	0.276978
8.715	-0.00674236	0.276978
8.716	0.130379	0.276978
8.717	0.13957	0.276978
8.718	0.0152091	0.276978
8.719	-0.140948	0.276978
8.72	-0.180518	0.276978
8.721	-0.102942	0.276978
8.722	0.241796	0.276978
8.723	0.327173	0.276978
8.724	-0.0472629	0.276978
8.725	-0.223773	0.276978
8.726	-0.215059	0.276978
8.727	-0.0599991	0.276978
8.728	0.14328	0.276978
8.729	0.184387	0.276978
8.73	0.097829	0.276978
8.731	-0.0474137	0.276978
8.732	-0.0763973	0.276978
8.733	-0.129806	0.276978
8.734	-0.00393765	0.276978
8.735	0.0539933	0.276978
8.736	-0.0959717	0.276978
8.737	-0.0407161	0.276978
8.738	0.185638	0.276978
8.739	0.275762	0.276978
8.74	-0.0273306	0.276978
8.741	-0.270071	0.276978
8.742	-0.238507	0.276978
8.743	-0.047113	0.276978
8.744	0.233267	0.276978
8.745	0.182107	0.276978
8.746	0.030514	0.276978
8.747	-0.0837132	0.276978
8.748	-0.140003	0.276978
8.749	-0.011113	0.276978
8.75	0.0300933	0.276978
8.751	0.00657468	0.276978
8.752	0.00780922	0.276978
8.753	0.0404932	0.276978
8.754	-0.00333789	0.276978
8.755	0.0467863	0.276978
8.756	0.119793	0.276978
8.757	-0.081444	0.276978
8.758	-0.249299	0.276978
8.759	-0.117769	0.276978
8.76	0.0478024	0.276978
8.761	0.221813	0.276978
8.762	0.245056	0.276978
8.763	0.037225	0.276978
8.764	-0.252111	0.276978
8.765	-0.147459	0.276978
8.766	0.0610396	0.276978
8.767	0.0618836	0.276978
8.768	-0.022048	0.276978
8.769	-0.0981635	0.276978
8.77	-0.0420803	0.276978
8.771	0.0785945	0.276978
8.772	0.324521	0.276978
8.773	0.0357779	0.276978
8.774	-0.266748	0.276978
8.775	-0.18107	0.276978
8.776	-0.0307814	0.276605
8.777	0.0872868	0.276978
8.778	0.21872	0.276978
8.779	0.115719	0.276978
8.78	-0.172582	0.276978
8.781	-0.200161	0.276978
8.782	0.0507196	0.276978
8.783	0.0915569	0.276978
8.784	-0.0308472	0.276978
8.785	-0.00224069	0.276978
8.786	0.0745341	0.276978
8.787	0.0720166	0.276978
8.788	-0.0877747	0.276978
8.789	0.0234936	0.276978
8.79	-0.0175543	0.276978
8.791	-0.0942355	0.276978
8.792	-0.0657897	0.276978
8.793	0.0392962	0.276978
8.794	0.0956552	0.276978
8.795	0.095992	0.276978
8.796	-0.0112583	0.276978
8.797	-0.0968126	0.276978
8.798	-0.0582029	0.276978
8.799	0.0808186	0.276978
8.8	0.0512574	0.276978
8.801	-0.0323653	0.276978
8.802	-0.0704936	0.276978
8.803	-0.0724584	0.276978
8.804	0.0449347	0.276978
8.805	0.148199	0.276978
8.806	0.105252	0.276978
8.807	-0.148355	0.276978
8.808	-0.158925	0.276978
8.809	-0.00548716	0.276978
8.81	0.0806445	0.276978
8.811	0.151939	0.276978
8.812	0.0704985	0.276978
8.813	-0.079067	0.276978
8.814	-0.163386	0.276978
8.815	-0.0494194	0.276978
8.816	-0.00162551	0.276978
8.817	0.160223	0.276978
8.818	0.110356	0.276978
8.819	-0.0871477	0.276978
8.82	-0.153285	0.276978
8.821	-0.0523964	0.276978
8.822	0.0802898	0.276978
8.823	0.211149	0.276978
8.824	0.0814025	0.276978
8.825	-0.176035	0.276978
8.826	-0.0760032	0.276978
8.827	-0.0260696	0.276978
8.828	-0.0922142	0.276978
8.829	-0.0498618	0.276978
8.83	0.0128957	0.276978
8.831	0.105601	0.276978
8.832	0.333811	0.276978
8.833	0.215158	0.276978
8.834	-0.227029	0.276978
8.835	-0.425482	0.276978
8.836	-0.253405	0.276978
8.837	0.0143753	0.276978
8.838	0.337123	0.276978
8.839	0.345335	0.276978
8.84	0.0680777	0.276978
8.841	-0.156425	0.276978
8.842	-0.269264	0.276978
8.843	-0.140379	0.276978
8.844	0.01424	0.276978
8.845	0.14091	0.276978
8.846	0.161851	0.276978
8.847	0.0203317	0.276978
8.848	-0.0553168	0.276978
8.849	0.000195284	0.276978
8.85	-0.0123462	0.276978
8.851	-0.0622956	0.276978
8.852	-0.0621431	0.276978
8.853	-0.0862124	0.276978
8.854	-0.0114823	0.276978
8.855	0.181223	0.276978
8.856	0.196576	0.276978
8.857	-0.0697932	0.276978
8.858	-0.0786581	0.276978
8.859	-0.0185433	0.276978
8.86	-0.0416827	0.276978
8.861	-0.0704064	0.276978
8.862	-0.0637131	0.276978
8.863	0.0669303	0.276978
8.864	0.0636291	0.276978
8.865	0.0669075	0.276978
8.866	0.0602811	0.276978
8.867	-0.0130688	0.276978
8.868	-0.083901	0.276978
8.869	-0.103021	0.276978
8.87	-0.0379936	0.276978
8.871	0.0705877	0.276978
8.872	0.206814	0.276978
8.873	-0.000950036	0.276978
8.874	-0.195346	0.276978
8.875	-0.104356	0.276978
8.876	-0.0684943	0.276978
8.877	0.299924	0.276978
8.878	0.156504	0.276978
8.879	-0.176397	0.276978
8.88	-0.112404	0.276978
8.881	-0.0941283	0.276978
8.882	0.0727474	0.276978
8.883	0.0908267	0.276978
8.884	0.0694753	0.276978
8.885	-0.0143721	0.276978
8.886	-0.113546	0.276978
8.887	-0.085307	0.276978
8.888	0.0843339	0.276978
8.889	0.191018	0.276978
8.89	-0.0535633	0.276978
8.891	-0.180913	0.276978
8.892	-0.0646297	0.276978
8.893	0.0930562	0.276978
8.894	0.13429	0.276978
8.895	0.0970327	0.276978
8.896	-0.0658685	0.276978
8.897	-0.219031	0.276978
8.898	-0.126792	0.276978
8.899	0.169725	0.276978
8.9	0.146517	0.276978
8.901	0.0455565	0.276978
8.902	-0.0385986	0.276978
8.903	-0.14368	0.276978
8.904	-0.0098802	0.276978
8.905	0.0747614	0.276978
8.906	-0.000953407	0.276978
8.907	-0.0183823	0.276978
8.908	0.00176455	0.276605
8.909	-0.0145736	0.276605
8.91	-0.00655182	0.276605
8.911	0.036709	0.276605
8.912	0.114138	0.276605
8.913	-0.0878241	0.276605
8.914	-0.240984	0.276605
8.915	0.0671571	0.276605
8.916	0.24044	0.276605
8.917	0.0778466	0.276605
8.918	-0.0880036	0.276605
8.919	-0.123483	0.276605
8.92	-0.093338	0.276605
8.921	0.00406176	0.276605
8.922	0.150502	0.276605
8.923	0.0669953	0.276605
8.924	-0.110689	0.276605
8.925	-0.0519221	0.276605
8.926	0.0488454	0.276605
8.927	0.0532272	0.276605
8.928	0.0946348	0.276605
8.929	-0.00395317	0.276605
8.93	-0.167588	0.276605
8.931	-0.156641	0.276605
8.932	0.0762962	0.276605
8.933	0.122608	0.276978
8.934	0.0894299	0.276605
8.935	0.0260181	0.276605
8.936	-0.125391	0.276978
8.937	-0.0979779	0.276978
8.938	0.103017	0.276605
8.939	0.177971	0.276978
8.94	-0.0764958	0.276605
8.941	-0.206224	0.276605
8.942	-0.103877	0.276978
8.943	0.0642872	0.276978
8.944	0.191579	0.276605
8.945	0.245352	0.276605
8.946	-0.108426	0.276605
8.947	-0.305228	0.276605
8.948	-0.0950427	0.276605
8.949	0.123907	0.276605
8.95	0.174568	0.276605
8.951	0.037786	0.276978
8.952	-0.149395	0.276978
8.953	0.0179623	0.276978
8.954	0.0386601	0.276978
8.955	0.0247544	0.276978
8.956	-0.0122491	0.276978
8.957	-0.129406	0.276978
8.958	0.027573	0.276978
8.959	0.0684046	0.276978
8.96	0.00910127	0.276978
8.961	-0.0353487	0.276978
8.962	0.0861513	0.276978
8.963	0.021843	0.276978
8.964	-0.128728	0.276978
8.965	-0.0200687	0.276978
8.966	0.0738578	0.276978
8.967	0.0579606	0.276978
8.968	-8.37131e-05	0.276978
8.969	-0.124697	0.276978
8.97	-0.0947147	0.276978
8.971	0.0591098	0.276978
8.972	0.166702	0.276978
8.973	0.0891481	0.276978
8.974	-0.0623835	0.276978
8.975	-0.119984	0.276978
8.976	-0.0824521	0.276978
8.977	0.0154388	0.276605
8.978	0.111885	0.276605
8.979	0.0719254	0.276978
8.98	-0.140338	0.276978
8.981	-0.147143	0.276978
8.982	0.212442	0.276978
8.983	0.204423	0.276978
8.984	-0.0994946	0.276605
8.985	-0.213765	0.276605
8.986	-0.0842468	0.276978
8.987	0.0659443	0.276978
8.988	0.0932477	0.276978
8.989	0.0948861	0.276978
8.99	0.0678166	0.276605
8.991	-0.0412179	0.276978
8.992	-0.171235	0.276605
8.993	-0.059306	0.276978
8.994	0.0735174	0.276605
8.995	0.0818989	0.276978
8.996	0.0371836	0.276605
8.997	-0.121781	0.276978
8.998	-0.0785936	0.276978
8.999	0.13572	0.276978
9	0.0938546	0.276605
9.001	0.0046987	0.276978
9.002	-0.0106573	0.276978
9.003	-0.140514	0.276605
9.004	-0.0808049	0.276978
9.005	0.0469462	0.276605
9.006	0.123935	0.276978
9.007	0.0125159	0.276605
9.008	-0.0895936	0.276605
9.009	0.0164153	0.276978
9.01	-0.00677605	0.276978
9.011	0.0727365	0.276978
9.012	0.0471779	0.276978
9.013	-0.120918	0.276978
9.014	-0.0474659	0.276605
9.015	0.0152872	0.276978
9.016	0.0663078	0.276978
9.017	0.0641472	0.276978
9.018	-0.0392156	0.276605
9.019	-0.0655437	0.276605
9.02	-0.0891069	0.276605
9.021	-0.0200501	0.276605
9.022	0.11972	0.276605
9.023	0.231605	0.276605
9.024	0.0503036	0.276978
9.025	-0.223938	0.276605
9.026	-0.193391	0.276605
9.027	-0.0784423	0.276605
9.028	0.0931019	0.276978
9.029	0.186517	0.276978
9.03	0.0451646	0.276978
9.031	-0.0467711	0.276605
9.032	-0.0314946	0.276605
9.033	0.0478336	0.276605
9.034	0.070333	0.276978
9.035	-0.0397484	0.276605
9.036	-0.139973	0.276605
9.037	-0.231739	0.276605
9.038	0.040802	0.276605
9.039	0.211444	0.276605
9.04	0.162187	0.276605
9.041	0.0692259	0.276605
9.042	-0.0401943	0.276978
9.043	-0.130374	0.276605
9.044	-0.0639459	0.276605
9.045	-0.046554	0.276605
9.046	-0.0285909	0.276605
9.047	0.0507735	0.276605
9.048	-0.0153668	0.276605
9.049	-0.0243116	0.276605
9.05	0.184728	0.276605
9.051	0.123154	0.276978
9.052	-0.0937969	0.276605
9.053	-0.184484	0.276605
9.054	-0.0824998	0.276605
9.055	0.0377999	0.276605
9.056	0.183688	0.276978
9.057	0.0923701	0.276605
9.058	-0.147143	0.276605
9.059	-0.181005	0.276978
9.06	0.0452355	0.276605
9.061	0.202924	0.276978
9.062	0.0635959	0.276978
9.063	-0.0784006	0.276605
9.064	-0.16511	0.276605
9.065	-0.122724	0.276978
9.066	0.152764	0.276978
9.067	0.262255	0.276978
9.068	0.0322118	0.276978
9.069	-0.205795	0.276978
9.07	-0.189392	0.276978
9.071	-0.0277784	0.276978
9.072	0.0760594	0.276978
9.073	0.24225	0.276978
9.074	0.103015	0.276978
9.075	-0.169267	0.276978
9.076	-0.1924	0.276978
9.077	0.0741219	0.276978
9.078	0.0820717	0.276978
9.079	-0.0307732	0.276978
9.08	-0.0210139	0.276978
9.081	-0.0619986	0.276978
9.082	0.00219642	0.276978
9.083	0.226867	0.276978
9.084	0.138381	0.276978
9.085	-0.166885	0.276978
9.086	-0.24622	0.276978
9.087	-0.149234	0.276978
9.088	0.063114	0.276978
9.089	0.200539	0.276978
9.09	0.256476	0.276978
9.091	-0.00593712	0.276978
9.092	-0.177896	0.276978
9.093	-0.112371	0.276978
9.094	-0.00730241	0.276978
9.095	-0.0217963	0.276978
9.096	0.0350215	0.276978
9.097	0.0804795	0.276978
9.098	-0.0722204	0.276978
9.099	-0.00872175	0.276978
9.1	0.113498	0.276978
9.101	0.0755039	0.276605
9.102	0.0124204	0.276978
9.103	-0.172656	0.276978
9.104	-0.13215	0.276978
9.105	0.0378081	0.276978
9.106	0.143401	0.276978
9.107	0.0225223	0.276978
9.108	-0.108805	0.276978
9.109	0.0170175	0.276978
9.11	0.18277	0.276605
9.111	0.100161	0.276978
9.112	-0.127984	0.276978
9.113	-0.28631	0.276978
9.114	-0.0900104	0.276978
9.115	0.1231	0.276978
9.116	0.184121	0.276605
9.117	0.190766	0.276605
9.118	-0.0861071	0.276605
9.119	-0.228798	0.276605
9.12	0.00708235	0.276978
9.121	0.0538333	0.276605
9.122	0.0887744	0.276605
9.123	0.0532684	0.276605
9.124	-0.0695476	0.276605
9.125	-0.189486	0.276605
9.126	-0.0915956	0.276605
9.127	0.102396	0.276978
9.128	0.226582	0.276605
9.129	0.172985	0.276605
9.13	-0.00809292	0.276605
9.131	-0.231948	0.276605
9.132	-0.345747	0.276605
9.133	0.110954	0.276605
9.134	0.261913	0.276605
9.135	0.0355068	0.276605
9.136	-0.0360584	0.276605
9.137	-0.0571235	0.276605
9.138	-0.0669956	0.276605
9.139	0.0359811	0.276605
9.14	0.130994	0.276605
9.141	0.000599949	0.276605
9.142	-0.0879514	0.276605
9.143	-0.0879677	0.276605
9.144	0.00248385	0.276605
9.145	0.0779358	0.276605
9.146	0.059208	0.276605
9.147	-0.0319351	0.276605
9.148	-0.122504	0.276605
9.149	-0.00411432	0.276605
9.15	0.138624	0.276605
9.151	0.117903	0.276605
9.152	-0.0214903	0.276605
9.153	-0.148239	0.276605
9.154	-0.1453	0.276605
9.155	0.004902	0.276605
9.156	0.149778	0.276605
9.157	0.129062	0.276605
9.158	-0.0352285	0.276605
9.159	-0.120026	0.276605
9.16	-0.0946262	0.276605
9.161	0.061679	0.276978
9.162	0.112614	0.276605
9.163	0.0892546	0.276605
9.164	-0.0399927	0.276605
9.165	-0.214098	0.276978
9.166	-0.0556711	0.276978
9.167	0.182682	0.276978
9.168	0.031134	0.276978
9.169	-0.110423	0.276605
9.17	-0.00102531	0.276978
9.171	0.0840057	0.276978
9.172	0.0620658	0.276978
9.173	0.0546651	0.276978
9.174	-0.0934806	0.276978
9.175	-0.16456	0.276978
9.176	-0.0193143	0.276978
9.177	0.0947039	0.276978
9.178	0.0809153	0.276978
9.179	0.0463241	0.276978
9.18	0.0040553	0.276978
9.181	-0.147	0.276978
9.182	-0.11526	0.276978
9.183	0.14141	0.276978
9.184	0.174492	0.276978
9.185	0.0344672	0.276978
9.186	-0.100247	0.276978
9.187	-0.165639	0.276978
9.188	-0.0884727	0.276978
9.189	0.0713606	0.276978
9.19	0.158727	0.276978
9.191	0.0551796	0.276978
9.192	-0.0560601	0.276978
9.193	-0.0884421	0.276978
9.194	0.0135225	0.276978
9.195	0.123609	0.276978
9.196	0.0798245	0.276978
9.197	-0.138078	0.276978
9.198	-0.296355	0.276978
9.199	-0.0698819	0.276978
9.2	0.298179	0.276978
9.201	0.289081	0.276978
9.202	0.0273914	0.276605
9.203	-0.147314	0.276978
9.204	-0.234343	0.276605
9.205	-0.145501	0.276978
9.206	0.103009	0.276978
9.207	0.208302	0.276978
9.208	0.0205279	0.276605
9.209	-0.0915537	0.276978
9.21	-0.0668136	0.276978
9.211	0.0828812	0.276978
9.212	0.16415	0.276978
9.213	-0.0379603	0.276978
9.214	-0.241554	0.276978
9.215	-0.184547	0.276978
9.216	0.176149	0.276978
9.217	0.161516	0.276605
9.218	0.0788192	0.276605
9.219	0.00506884	0.276605
9.22	-0.0473887	0.276978
9.221	-0.0917829	0.276978
9.222	-0.0608808	0.276978
9.223	0.0114876	0.276605
9.224	-0.125558	0.276605
9.225	-0.0552171	0.276605
9.226	0.20804	0.276978
9.227	0.306862	0.276978
9.228	0.0873953	0.276978
9.229	-0.161612	0.276978
9.23	-0.338367	0.276978
9.231	-0.318352	0.276978
9.232	0.071529	0.276605
9.233	0.419367	0.276605
9.234	0.229341	0.276605
9.235	-0.0221512	0.276605
9.236	-0.119746	0.276605
9.237	-0.208524	0.276605
9.238	-0.117175	0.276605
9.239	0.0922926	0.276605
9.24	0.169964	0.276605
9.241	-0.0373022	0.276978
9.242	-0.0864684	0.276978
9.243	-0.00870925	0.276605
9.244	0.0981608	0.276605
9.245	0.11974	0.276605
9.246	0.019594	0.276978
9.247	-0.191507	0.276978
9.248	-0.221452	0.276605
9.249	0.0701075	0.276605
9.25	0.135232	0.276605
9.251	0.127831	0.276605
9.252	0.0831888	0.276605
9.253	-0.08872	0.276605
9.254	-0.144544	0.276605
9.255	-0.0345903	0.276605
9.256	0.100999	0.276605
9.257	0.0734075	0.276605
9.258	-0.0882964	0.276605
9.259	-0.115567	0.276605
9.26	0.0253736	0.276605
9.261	0.117657	0.276605
9.262	0.0966985	0.276605
9.263	-0.00714261	0.276605
9.264	-0.095274	0.276605
9.265	-0.140418	0.276605
9.266	0.0468553	0.276605
9.267	0.111909	0.276978
9.268	0.0762616	0.276605
9.269	-0.0365703	0.276605
9.27	-0.112336	0.276978
9.271	-0.108839	0.276978
9.272	0.00278223	0.276978
9.273	0.174801	0.276978
9.274	0.123949	0.276978
9.275	-0.0131254	0.276605
9.276	-0.124633	0.276978
9.277	-0.0689288	0.276978
9.278	0.0616237	0.276605
9.279	-0.0422296	0.276978
9.28	-0.131413	0.276605
9.281	0.0353522	0.276978
9.282	0.173783	0.276605
9.283	0.169915	0.276605
9.284	0.0125333	0.276605
9.285	-0.167512	0.276605
9.286	-0.322545	0.276978
9.287	-0.0288107	0.276978
9.288	0.231903	0.276605
9.289	0.231999	0.276605
9.29	0.0905577	0.276605
9.291	-0.146788	0.276605
9.292	-0.17107	0.276605
9.293	-0.0749961	0.276605
9.294	0.0162991	0.276978
9.295	0.0222079	0.276978
9.296	0.0912615	0.276978
9.297	0.100368	0.276605
9.298	-0.0647103	0.276978
9.299	-0.0145782	0.276605
9.3	0.0563369	0.276978
9.301	-0.0177598	0.276605
9.302	-0.106444	0.276605
9.303	-0.0385563	0.276605
9.304	-0.0191394	0.276978
9.305	0.0636129	0.276978
9.306	0.153447	0.276978
9.307	0.0445839	0.276978
9.308	-0.167754	0.276978
9.309	-0.146717	0.276605
9.31	0.0447377	0.276978
9.311	0.122539	0.276978
9.312	0.174045	0.276978
9.313	0.0205524	0.276978
9.314	-0.171949	0.276978
9.315	-0.216465	0.276978
9.316	-0.0026476	0.276978
9.317	0.161599	0.276978
9.318	0.0801999	0.276605
9.319	-0.00640712	0.276978
9.32	-0.0520857	0.276978
9.321	-0.0146473	0.276978
9.322	0.114855	0.276978
9.323	0.0890853	0.276978
9.324	-0.139027	0.276978
9.325	-0.168842	0.276605
9.326	-0.0842645	0.276978
9.327	0.0744608	0.276978
9.328	0.118322	0.276978
9.329	0.147256	0.276978
9.33	0.126272	0.276978
9.331	-0.192074	0.276605
9.332	-0.251597	0.276978
9.333	0.0846041	0.276605
9.334	0.127122	0.276605
9.335	0.0105061	0.276978
9.336	-0.128751	0.276605
9.337	0.019426	0.276605
9.338	0.127206	0.276978
9.339	0.0705362	0.276978
9.34	0.00635796	0.276978
9.341	-0.128468	0.276978
9.342	-0.0733327	0.276978
9.343	-0.139843	0.276978
9.344	-0.0389658	0.276978
9.345	0.250806	0.276978
9.346	0.252916	0.276978
9.347	-0.0408556	0.276978
9.348	-0.239065	0.276978
9.349	-0.0818283	0.276978
9.35	0.0695956	0.276605
9.351	0.100909	0.276978
9.352	-0.0916114	0.276978
9.353	-0.180221	0.276978
9.354	0.151908	0.276978
9.355	0.109	0.276978
9.356	0.0149012	0.276978
9.357	0.0568713	0.276978
9.358	-0.084758	0.276978
9.359	-0.0770424	0.276978
9.36	0.0108877	0.276978
9.361	-0.00826649	0.276978
9.362	0.00550584	0.276978
9.363	0.0109692	0.276978
9.364	-0.0252031	0.276978
9.365	-0.0286625	0.276978
9.366	0.121655	0.276978
9.367	0.156218	0.276978
9.368	-0.0696624	0.276978
9.369	-0.220463	0.276978
9.37	-0.137041	0.276978
9.371	0.0658344	0.276978
9.372	0.17506	0.276605
9.373	0.211321	0.276605
9.374	-0.0220852	0.276978
9.375	-0.227811	0.276978
9.376	-0.177621	0.276978
9.377	-0.00783344	0.276605
9.378	0.183025	0.276605
9.379	0.240743	0.276978
9.38	0.0127458	0.276978
9.381	-0.254717	0.276978
9.382	-0.198611	0.276978
9.383	0.101973	0.276978
9.384	0.169939	0.276978
9.385	0.0684934	0.276978
9.386	-0.0808835	0.276978
9.387	-0.136671	0.276978
9.388	-0.0228204	0.276978
9.389	0.15035	0.276978
9.39	0.14495	0.276978
9.391	-0.0698513	0.276978
9.392	-0.128759	0.276978
9.393	-0.0497656	0.276978
9.394	-0.0026124	0.276978
9.395	0.0390582	0.276978
9.396	0.0322047	0.276978
9.397	-0.0310118	0.276978
9.398	-0.062614	0.276978
9.399	0.0696818	0.276978
9.4	0.1635	0.276978
9.401	0.120799	0.276978
9.402	-0.152345	0.276978
9.403	-0.235266	0.276978
9.404	-0.0332574	0.276978
9.405	0.0191919	0.276978
9.406	0.128469	0.276978
9.407	0.0826664	0.276978
9.408	-0.0722447	0.276978
9.409	-0.00690373	0.276978
9.41	0.0945896	0.276978
9.411	0.0505674	0.276978
9.412	-0.0168038	0.276978
9.413	-0.0838278	0.276978
9.414	-0.184549	0.276978
9.415	-0.128129	0.276978
9.416	0.147282	0.276978
9.417	0.228889	0.276978
9.418	0.15225	0.276978
9.419	-0.111159	0.276978
9.42	-0.163132	0.276978
9.421	-0.0424055	0.276978
9.422	0.0100607	0.276978
9.423	0.0993988	0.276978
9.424	0.0146863	0.276978
9.425	-0.106086	0.276978
9.426	-0.101303	0.276978
9.427	0.0588499	0.276978
9.428	0.143412	0.276978
9.429	0.116004	0.276978
9.43	0.0454904	0.276605
9.431	-0.17911	0.276978
9.432	-0.164107	0.276978
9.433	0.0179174	0.276978
9.434	0.0291335	0.276978
9.435	0.0503536	0.276978
9.436	0.081344	0.276978
9.437	-0.00421104	0.276605
9.438	-0.0549769	0.276605
9.439	0.0287454	0.276605
9.44	0.111148	0.276605
9.441	-0.0253988	0.276605
9.442	-0.195609	0.276978
9.443	-0.0943344	0.276605
9.444	0.0832802	0.276605
9.445	0.177492	0.276605
9.446	0.103419	0.276605
9.447	-0.0543222	0.276605
9.448	-0.216113	0.276605
9.449	-0.100499	0.276605
9.45	0.126039	0.276605
9.451	0.198706	0.276605
9.452	-0.000455482	0.276605
9.453	-0.125477	0.276605
9.454	-0.137378	0.276605
9.455	-0.00207071	0.276605
9.456	0.256463	0.276605
9.457	0.110048	0.276605
9.458	-0.222441	0.276605
9.459	-0.216946	0.276605
9.46	0.100143	0.276605
9.461	0.120819	0.276605
9.462	0.0766648	0.276605
9.463	0.0202792	0.276605
9.464	-0.0852714	0.276605
9.465	-0.129946	0.276605
9.466	0.0588842	0.276605
9.467	0.0620024	0.276605
9.468	0.0060304	0.276605
9.469	0.0206688	0.276605
9.47	-0.0328689	0.276605
9.471	-0.0396965	0.276605
9.472	0.0190229	0.276978
9.473	0.0868187	0.276605
9.474	-0.0406298	0.276605
9.475	-0.136033	0.276978
9.476	0.027792	0.276605
9.477	0.0610775	0.276978
9.478	0.0505372	0.276605
9.479	0.0447159	0.276605
9.48	0.022456	0.276605
9.481	-0.124091	0.276605
9.482	-0.108229	0.276978
9.483	0.0980433	0.276605
9.484	0.0833974	0.276605
9.485	-0.0221247	0.276978
9.486	-0.0575163	0.276605
9.487	-0.0569316	0.276978
9.488	0.0536343	0.276978
9.489	0.119359	0.276978
9.49	0.0475807	0.276605
9.491	-0.0986131	0.276978
9.492	-0.160559	0.276978
9.493	-0.00732841	0.276978
9.494	0.0975992	0.276978
9.495	0.11694	0.276978
9.496	0.0645731	0.276978
9.497	-0.0813059	0.276978
9.498	-0.222952	0.276605
9.499	0.0161235	0.276978
9.5	0.147822	0.276978
9.501	0.0749031	0.276978
9.502	-0.0236435	0.276978
9.503	-0.0664647	0.276978
9.504	-0.03307	0.276978
9.505	0.0653258	0.276978
9.506	0.0968448	0.276978
9.507	-0.0772599	0.276978
9.508	-0.218583	0.276978
9.509	-0.0678689	0.276978
9.51	0.252625	0.276978
9.511	0.139163	0.276978
9.512	0.0472832	0.276978
9.513	-0.0784729	0.276978
9.514	-0.174336	0.276978
9.515	-0.142619	0.276978
9.516	0.0632163	0.276978
9.517	0.158375	0.276978
9.518	0.0914654	0.276978
9.519	-0.0166395	0.276978
9.52	-0.12394	0.276978
9.521	-0.0949418	0.276978
9.522	0.0868963	0.276978
9.523	0.14988	0.276978
9.524	-0.0533119	0.276978
9.525	-0.107686	0.276978
9.526	-0.00411896	0.276978
9.527	0.0778395	0.276978
9.528	0.037678	0.276978
9.529	-0.0274471	0.276978
9.53	-0.113276	0.276978
9.531	-0.140961	0.276978
9.532	0.0561855	0.276978
9.533	0.235946	0.276978
9.534	0.212553	0.276978
9.535	-0.0230888	0.276978
9.536	-0.219134	0.276978
9.537	-0.25172	0.276978
9.538	-0.0971396	0.276978
9.539	0.107447	0.276978
9.54	0.279923	0.276978
9.541	0.098487	0.276978
9.542	-0.0994522	0.276978
9.543	-0.0949014	0.276978
9.544	-0.0284527	0.276978
9.545	0.0831469	0.276978
9.546	0.00864749	0.276978
9.547	-0.0722368	0.276978
9.548	-0.125431	0.276978
9.549	0.0245087	0.276978
9.55	0.140077	0.276978
9.551	0.0904435	0.276978
9.552	-0.0933996	0.276978
9.553	-0.0332427	0.276978
9.554	-0.0022498	0.276978
9.555	0.0205311	0.276978
9.556	0.100326	0.276978
9.557	-0.0621169	0.276978
9.558	-0.109707	0.276978
9.559	-0.037758	0.276978
9.56	0.028952	0.276978
9.561	0.0576376	0.276978
9.562	0.1055	0.276978
9.563	0.0885707	0.276978
9.564	-0.160965	0.276978
9.565	-0.147889	0.276978
9.566	0.0445289	0.276978
9.567	0.0948365	0.276978
9.568	0.0617116	0.276978
9.569	0.0257301	0.276978
9.57	-0.0835586	0.276978
9.571	-0.0838551	0.276978
9.572	0.0367127	0.276978
9.573	0.049367	0.276978
9.574	-0.0193881	0.276978
9.575	-0.00460508	0.276978
9.576	-0.0203279	0.276978
9.577	0.030257	0.276978
9.578	0.144137	0.276978
9.579	-0.0170915	0.276978
9.58	-0.158977	0.276978
9.581	-0.152838	0.276978
9.582	0.00577085	0.276978
9.583	0.22864	0.276978
9.584	0.143985	0.276978
9.585	-0.0778184	0.276978
9.586	-0.153832	0.276978
9.587	-0.0905478	0.276978
9.588	0.0728095	0.276978
9.589	0.127432	0.276978
9.59	0.0589432	0.276978
9.591	-0.100397	0.276978
9.592	-0.11914	0.276978
9.593	-0.0061952	0.276978
9.594	0.0751415	0.276978
9.595	0.0804926	0.276978
9.596	0.0443472	0.276978
9.597	-0.051319	0.276978
9.598	-0.137666	0.276978
9.599	0.00329314	0.276978
9.6	0.117959	0.276978
9.601	0.0423448	0.276978
9.602	-0.0665362	0.276978
9.603	-0.048273	0.276978
9.604	-0.0110931	0.276978
9.605	0.0257264	0.276978
9.606	0.08896	0.276978
9.607	-0.011219	0.276978
9.608	-0.0986822	0.276978
9.609	-0.0426388	0.276978
9.61	0.068509	0.276978
9.611	0.0968851	0.276978
9.612	0.0212366	0.276978
9.613	-0.0303796	0.276978
9.614	-0.165646	0.276978
9.615	-0.114547	0.276978
9.616	0.117892	0.276978
9.617	0.184449	0.276978
9.618	0.0568709	0.276978
9.619	-0.0654735	0.276978
9.62	-0.0989165	0.276978
9.621	-0.037914	0.276978
9.622	0.00289287	0.276978
9.623	0.00708645	0.276978
9.624	0.00746535	0.276978
9.625	0.0252509	0.276978
9.626	0.0350626	0.276978
9.627	0.016093	0.276978
